,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 20:10:00,-23.533333333333335,16.77777777777778,-13.022222222222222,16.555555555555557,-15.622222222222222,-5.666666666666667,14.666666666666666,11.933333333333334,-13.777777777777779,-6.6,-11.911111111111111,4.644444444444445
2020-09-23 20:11:00,-23.57777777777778,16.844444444444445,-13.11111111111111,16.822222222222223,-15.6,-5.622222222222222,14.488888888888889,11.955555555555556,-13.777777777777779,-6.711111111111111,-11.822222222222223,4.822222222222222
2020-09-23 20:12:00,-23.644444444444446,16.91111111111111,-13.222222222222221,17.11111111111111,-15.555555555555555,-5.5777777777777775,14.28888888888889,11.955555555555556,-13.8,-6.844444444444444,-11.733333333333333,5.0
2020-09-23 20:13:00,-23.68888888888889,16.977777777777778,-13.28888888888889,17.355555555555554,-15.555555555555555,-5.555555555555555,14.044444444444444,11.955555555555556,-13.822222222222223,-6.955555555555556,-11.622222222222222,5.222222222222222
2020-09-23 20:14:00,-23.733333333333334,17.022222222222222,-13.355555555555556,17.6,-15.555555555555555,-5.511111111111111,13.777777777777779,11.977777777777778,-13.88888888888889,-7.088888888888889,-11.533333333333333,5.4222222222222225
2020-09-23 20:15:00,-23.755555555555556,17.066666666666666,-13.4,17.866666666666667,-15.555555555555555,-5.466666666666667,13.511111111111111,11.977777777777778,-13.933333333333334,-7.2,-11.444444444444445,5.622222222222222
2020-09-23 20:16:00,-23.77777777777778,17.11111111111111,-13.422222222222222,18.177777777777777,-15.6,-5.4,13.28888888888889,12.0,-13.977777777777778,-7.355555555555555,-11.377777777777778,5.8
2020-09-23 20:17:00,-23.844444444444445,17.133333333333333,-13.422222222222222,18.466666666666665,-15.688888888888888,-5.355555555555555,13.088888888888889,12.0,-14.022222222222222,-7.511111111111111,-11.311111111111112,6.0
2020-09-23 20:18:00,-23.91111111111111,17.133333333333333,-13.422222222222222,18.77777777777778,-15.8,-5.288888888888889,12.911111111111111,11.955555555555556,-14.066666666666666,-7.644444444444445,-11.266666666666667,6.155555555555556
2020-09-23 20:19:00,-23.977777777777778,17.11111111111111,-13.377777777777778,19.11111111111111,-15.911111111111111,-5.222222222222222,12.733333333333333,11.911111111111111,-14.11111111111111,-7.822222222222222,-11.2,6.333333333333333
2020-09-23 20:20:00,-24.022222222222222,17.066666666666666,-13.311111111111112,19.444444444444443,-16.0,-5.133333333333334,12.555555555555555,11.88888888888889,-14.155555555555555,-8.0,-11.11111111111111,6.511111111111111
2020-09-23 20:21:00,-24.066666666666666,16.977777777777778,-13.2,19.733333333333334,-16.066666666666666,-5.022222222222222,12.333333333333334,11.866666666666667,-14.222222222222221,-8.177777777777777,-11.022222222222222,6.666666666666667
2020-09-23 20:22:00,-24.155555555555555,16.88888888888889,-13.088888888888889,20.0,-16.133333333333333,-4.933333333333334,12.11111111111111,11.822222222222223,-14.28888888888889,-8.355555555555556,-10.933333333333334,6.8
2020-09-23 20:23:00,-24.22222222222222,16.822222222222223,-12.955555555555556,20.288888888888888,-16.22222222222222,-4.888888888888889,11.911111111111111,11.755555555555556,-14.333333333333334,-8.533333333333333,-10.822222222222223,6.955555555555556
2020-09-23 20:24:00,-24.31111111111111,16.733333333333334,-12.844444444444445,20.533333333333335,-16.355555555555554,-4.822222222222222,11.71111111111111,11.71111111111111,-14.377777777777778,-8.688888888888888,-10.688888888888888,7.088888888888889
2020-09-23 20:25:00,-24.42222222222222,16.666666666666668,-12.755555555555556,20.77777777777778,-16.466666666666665,-4.777777777777778,11.511111111111111,11.666666666666666,-14.444444444444445,-8.866666666666667,-10.555555555555555,7.266666666666667
2020-09-23 20:26:00,-24.57777777777778,16.644444444444446,-12.644444444444444,21.0,-16.6,-4.711111111111111,11.311111111111112,11.644444444444444,-14.533333333333333,-9.066666666666666,-10.4,7.444444444444445
2020-09-23 20:27:00,-24.68888888888889,16.644444444444446,-12.555555555555555,21.22222222222222,-16.68888888888889,-4.688888888888889,11.11111111111111,11.6,-14.644444444444444,-9.266666666666667,-10.222222222222221,7.5777777777777775
2020-09-23 20:28:00,-24.77777777777778,16.6,-12.511111111111111,21.444444444444443,-16.8,-4.644444444444445,10.933333333333334,11.555555555555555,-14.733333333333333,-9.466666666666667,-10.066666666666666,7.711111111111111
2020-09-23 20:29:00,-24.822222222222223,16.533333333333335,-12.511111111111111,21.644444444444446,-16.88888888888889,-4.5777777777777775,10.777777777777779,11.511111111111111,-14.844444444444445,-9.644444444444444,-9.911111111111111,7.888888888888889
2020-09-23 20:30:00,-24.866666666666667,16.511111111111113,-12.466666666666667,21.8,-16.977777777777778,-4.488888888888889,10.622222222222222,11.444444444444445,-14.955555555555556,-9.822222222222223,-9.755555555555556,8.088888888888889
2020-09-23 20:31:00,-24.955555555555556,16.488888888888887,-12.377777777777778,21.933333333333334,-17.066666666666666,-4.355555555555555,10.466666666666667,11.377777777777778,-15.066666666666666,-10.022222222222222,-9.644444444444444,8.28888888888889
2020-09-23 20:32:00,-25.022222222222222,16.444444444444443,-12.266666666666667,22.066666666666666,-17.155555555555555,-4.222222222222222,10.333333333333334,11.311111111111112,-15.155555555555555,-10.222222222222221,-9.555555555555555,8.488888888888889
2020-09-23 20:33:00,-25.08888888888889,16.355555555555554,-12.155555555555555,22.22222222222222,-17.266666666666666,-4.088888888888889,10.222222222222221,11.266666666666667,-15.266666666666667,-10.377777777777778,-9.466666666666667,8.71111111111111
2020-09-23 20:34:00,-25.133333333333333,16.22222222222222,-12.088888888888889,22.377777777777776,-17.355555555555554,-3.933333333333333,10.133333333333333,11.222222222222221,-15.377777777777778,-10.533333333333333,-9.333333333333334,8.88888888888889
2020-09-23 20:35:00,-25.155555555555555,16.066666666666666,-12.044444444444444,22.555555555555557,-17.42222222222222,-3.7777777777777777,10.066666666666666,11.177777777777777,-15.533333333333333,-10.688888888888888,-9.2,9.088888888888889
2020-09-23 20:36:00,-25.177777777777777,15.88888888888889,-12.0,22.68888888888889,-17.444444444444443,-3.6666666666666665,10.022222222222222,11.11111111111111,-15.71111111111111,-10.822222222222223,-9.044444444444444,9.244444444444444
2020-09-23 20:37:00,-25.2,15.71111111111111,-11.977777777777778,22.844444444444445,-17.444444444444443,-3.577777777777778,10.022222222222222,11.044444444444444,-15.88888888888889,-10.955555555555556,-8.933333333333334,9.377777777777778
2020-09-23 20:38:00,-25.2,15.555555555555555,-11.933333333333334,22.955555555555556,-17.42222222222222,-3.4444444444444446,10.066666666666666,10.977777777777778,-16.08888888888889,-11.044444444444444,-8.822222222222223,9.533333333333333
2020-09-23 20:39:00,-25.22222222222222,15.355555555555556,-11.88888888888889,23.08888888888889,-17.4,-3.311111111111111,10.155555555555555,10.955555555555556,-16.31111111111111,-11.155555555555555,-8.71111111111111,9.733333333333333
2020-09-23 20:40:00,-25.22222222222222,15.177777777777777,-11.88888888888889,23.2,-17.355555555555554,-3.2,10.266666666666667,10.88888888888889,-16.511111111111113,-11.222222222222221,-8.577777777777778,9.88888888888889
2020-09-23 20:41:00,-25.244444444444444,14.977777777777778,-11.911111111111111,23.31111111111111,-17.288888888888888,-3.066666666666667,10.377777777777778,10.777777777777779,-16.733333333333334,-11.244444444444444,-8.444444444444445,10.022222222222222
2020-09-23 20:42:00,-25.266666666666666,14.733333333333333,-11.911111111111111,23.4,-17.2,-2.888888888888889,10.511111111111111,10.666666666666666,-16.977777777777778,-11.266666666666667,-8.311111111111112,10.155555555555555
2020-09-23 20:43:00,-25.288888888888888,14.466666666666667,-11.866666666666667,23.466666666666665,-17.11111111111111,-2.7111111111111112,10.666666666666666,10.533333333333333,-17.22222222222222,-11.28888888888889,-8.177777777777777,10.28888888888889
2020-09-23 20:44:00,-25.31111111111111,14.2,-11.866666666666667,23.555555555555557,-17.0,-2.5555555555555554,10.844444444444445,10.444444444444445,-17.444444444444443,-11.28888888888889,-8.044444444444444,10.422222222222222
2020-09-23 20:45:00,-25.377777777777776,13.911111111111111,-11.911111111111111,23.6,-16.91111111111111,-2.422222222222222,11.0,10.377777777777778,-17.666666666666668,-11.333333333333334,-7.888888888888889,10.577777777777778
2020-09-23 20:46:00,-25.444444444444443,13.622222222222222,-12.0,23.644444444444446,-16.866666666666667,-2.311111111111111,11.2,10.355555555555556,-17.91111111111111,-11.355555555555556,-7.688888888888889,10.733333333333333
2020-09-23 20:47:00,-25.511111111111113,13.333333333333334,-12.066666666666666,23.666666666666668,-16.822222222222223,-2.1555555555555554,11.4,10.333333333333334,-18.155555555555555,-11.333333333333334,-7.466666666666667,10.88888888888889
2020-09-23 20:48:00,-25.622222222222224,13.044444444444444,-12.11111111111111,23.68888888888889,-16.77777777777778,-1.9777777777777779,11.577777777777778,10.311111111111112,-18.4,-11.311111111111112,-7.222222222222222,11.044444444444444
2020-09-23 20:49:00,-25.68888888888889,12.8,-12.177777777777777,23.68888888888889,-16.755555555555556,-1.8,11.777777777777779,10.311111111111112,-18.6,-11.28888888888889,-7.0,11.177777777777777
2020-09-23 20:50:00,-25.755555555555556,12.577777777777778,-12.28888888888889,23.666666666666668,-16.733333333333334,-1.6666666666666667,11.977777777777778,10.28888888888889,-18.77777777777778,-11.244444444444444,-6.7555555555555555,11.333333333333334
2020-09-23 20:51:00,-25.77777777777778,12.377777777777778,-12.377777777777778,23.644444444444446,-16.711111111111112,-1.5333333333333334,12.177777777777777,10.28888888888889,-18.933333333333334,-11.244444444444444,-6.533333333333333,11.444444444444445
2020-09-23 20:52:00,-25.755555555555556,12.2,-12.488888888888889,23.622222222222224,-16.666666666666668,-1.4222222222222223,12.4,10.266666666666667,-19.11111111111111,-11.266666666666667,-6.333333333333333,11.555555555555555
2020-09-23 20:53:00,-25.755555555555556,12.044444444444444,-12.622222222222222,23.622222222222224,-16.6,-1.3111111111111111,12.622222222222222,10.222222222222221,-19.266666666666666,-11.266666666666667,-6.133333333333334,11.688888888888888
2020-09-23 20:54:00,-25.755555555555556,11.88888888888889,-12.733333333333333,23.6,-16.488888888888887,-1.1555555555555554,12.88888888888889,10.155555555555555,-19.4,-11.222222222222221,-5.955555555555556,11.8
2020-09-23 20:55:00,-25.77777777777778,11.733333333333333,-12.866666666666667,23.555555555555557,-16.355555555555554,-1.0,13.2,10.11111111111111,-19.555555555555557,-11.2,-5.8,11.88888888888889
2020-09-23 20:56:00,-25.822222222222223,11.577777777777778,-13.0,23.488888888888887,-16.22222222222222,-0.8222222222222222,13.533333333333333,10.11111111111111,-19.755555555555556,-11.177777777777777,-5.666666666666667,11.955555555555556
2020-09-23 20:57:00,-25.88888888888889,11.4,-13.088888888888889,23.42222222222222,-16.08888888888889,-0.6444444444444445,13.88888888888889,10.133333333333333,-19.933333333333334,-11.133333333333333,-5.511111111111111,11.977777777777778
2020-09-23 20:58:00,-26.0,11.244444444444444,-13.2,23.4,-15.955555555555556,-0.4888888888888889,14.266666666666667,10.11111111111111,-20.11111111111111,-11.066666666666666,-5.377777777777778,11.977777777777778
2020-09-23 20:59:00,-26.08888888888889,11.066666666666666,-13.28888888888889,23.377777777777776,-15.822222222222223,-0.3333333333333333,14.644444444444444,10.088888888888889,-20.266666666666666,-10.977777777777778,-5.2,11.955555555555556
2020-09-23 21:00:00,-26.2,10.933333333333334,-13.377777777777778,23.355555555555554,-15.688888888888888,-0.17777777777777778,15.0,10.066666666666666,-20.42222222222222,-10.88888888888889,-4.977777777777778,11.911111111111111
2020-09-23 21:01:00,-26.31111111111111,10.822222222222223,-13.511111111111111,23.288888888888888,-15.533333333333333,0.0,15.333333333333334,10.022222222222222,-20.57777777777778,-10.777777777777779,-4.733333333333333,11.88888888888889
2020-09-23 21:02:00,-26.377777777777776,10.71111111111111,-13.688888888888888,23.22222222222222,-15.333333333333334,0.17777777777777778,15.666666666666666,10.0,-20.755555555555556,-10.688888888888888,-4.466666666666667,11.822222222222223
2020-09-23 21:03:00,-26.444444444444443,10.622222222222222,-13.822222222222223,23.133333333333333,-15.11111111111111,0.37777777777777777,16.0,10.0,-20.933333333333334,-10.622222222222222,-4.222222222222222,11.8
2020-09-23 21:04:00,-26.511111111111113,10.577777777777778,-14.0,23.044444444444444,-14.88888888888889,0.5777777777777777,16.31111111111111,9.955555555555556,-21.133333333333333,-10.511111111111111,-4.0,11.8
2020-09-23 21:05:00,-26.57777777777778,10.511111111111111,-14.222222222222221,22.955555555555556,-14.688888888888888,0.7555555555555555,16.57777777777778,9.911111111111111,-21.333333333333332,-10.355555555555556,-3.8222222222222224,11.822222222222223
2020-09-23 21:06:00,-26.644444444444446,10.488888888888889,-14.488888888888889,22.91111111111111,-14.488888888888889,0.9333333333333333,16.866666666666667,9.844444444444445,-21.533333333333335,-10.222222222222221,-3.6444444444444444,11.866666666666667
2020-09-23 21:07:00,-26.666666666666668,10.488888888888889,-14.71111111111111,22.844444444444445,-14.266666666666667,1.1111111111111112,17.155555555555555,9.822222222222223,-21.77777777777778,-10.066666666666666,-3.466666666666667,11.955555555555556
2020-09-23 21:08:00,-26.711111111111112,10.444444444444445,-14.911111111111111,22.755555555555556,-14.044444444444444,1.3111111111111111,17.42222222222222,9.844444444444445,-22.044444444444444,-9.88888888888889,-3.2666666666666666,12.044444444444444
2020-09-23 21:09:00,-26.77777777777778,10.422222222222222,-15.11111111111111,22.68888888888889,-13.777777777777779,1.511111111111111,17.68888888888889,9.844444444444445,-22.266666666666666,-9.733333333333333,-3.066666666666667,12.133333333333333
2020-09-23 21:10:00,-26.8,10.4,-15.311111111111112,22.622222222222224,-13.511111111111111,1.7333333333333334,17.977777777777778,9.822222222222223,-22.466666666666665,-9.533333333333333,-2.8222222222222224,12.177777777777777
2020-09-23 21:11:00,-26.8,10.333333333333334,-15.488888888888889,22.555555555555557,-13.266666666666667,1.9555555555555555,18.244444444444444,9.777777777777779,-22.666666666666668,-9.333333333333334,-2.577777777777778,12.2
2020-09-23 21:12:00,-26.844444444444445,10.266666666666667,-15.688888888888888,22.466666666666665,-13.044444444444444,2.1777777777777776,18.511111111111113,9.733333333333333,-22.866666666666667,-9.155555555555555,-2.3333333333333335,12.244444444444444
2020-09-23 21:13:00,-26.88888888888889,10.244444444444444,-15.844444444444445,22.377777777777776,-12.822222222222223,2.3777777777777778,18.733333333333334,9.666666666666666,-23.044444444444444,-9.022222222222222,-2.0444444444444443,12.311111111111112
2020-09-23 21:14:00,-26.977777777777778,10.266666666666667,-16.0,22.266666666666666,-12.644444444444444,2.577777777777778,18.91111111111111,9.6,-23.22222222222222,-8.911111111111111,-1.7333333333333334,12.333333333333334
2020-09-23 21:15:00,-27.022222222222222,10.244444444444444,-16.155555555555555,22.2,-12.488888888888889,2.8,19.066666666666666,9.577777777777778,-23.377777777777776,-8.755555555555556,-1.4,12.355555555555556
2020-09-23 21:16:00,-27.044444444444444,10.222222222222221,-16.355555555555554,22.155555555555555,-12.333333333333334,3.022222222222222,19.22222222222222,9.577777777777778,-23.57777777777778,-8.555555555555555,-1.0666666666666667,12.4
2020-09-23 21:17:00,-27.066666666666666,10.177777777777777,-16.57777777777778,22.11111111111111,-12.155555555555555,3.2666666666666666,19.377777777777776,9.555555555555555,-23.822222222222223,-8.355555555555556,-0.7555555555555555,12.444444444444445
2020-09-23 21:18:00,-27.066666666666666,10.177777777777777,-16.8,22.022222222222222,-11.955555555555556,3.533333333333333,19.511111111111113,9.533333333333333,-24.066666666666666,-8.155555555555555,-0.4,12.488888888888889
2020-09-23 21:19:00,-27.08888888888889,10.177777777777777,-17.0,21.955555555555556,-11.733333333333333,3.8,19.644444444444446,9.511111111111111,-24.288888888888888,-7.955555555555556,-0.044444444444444446,12.577777777777778
2020-09-23 21:20:00,-27.133333333333333,10.155555555555555,-17.155555555555555,21.88888888888889,-11.533333333333333,4.044444444444444,19.755555555555556,9.511111111111111,-24.488888888888887,-7.777777777777778,0.28888888888888886,12.666666666666666
2020-09-23 21:21:00,-27.2,10.133333333333333,-17.31111111111111,21.866666666666667,-11.377777777777778,4.311111111111111,19.822222222222223,9.511111111111111,-24.68888888888889,-7.622222222222222,0.6222222222222222,12.755555555555556
2020-09-23 21:22:00,-27.31111111111111,10.11111111111111,-17.42222222222222,21.8,-11.244444444444444,4.555555555555555,19.88888888888889,9.555555555555555,-24.91111111111111,-7.511111111111111,0.9777777777777777,12.822222222222223
2020-09-23 21:23:00,-27.4,10.088888888888889,-17.533333333333335,21.755555555555556,-11.088888888888889,4.777777777777778,19.955555555555556,9.577777777777778,-25.133333333333333,-7.4,1.3333333333333333,12.844444444444445
2020-09-23 21:24:00,-27.444444444444443,10.11111111111111,-17.622222222222224,21.711111111111112,-10.933333333333334,5.022222222222222,20.0,9.6,-25.377777777777776,-7.2444444444444445,1.6888888888888889,12.866666666666667
2020-09-23 21:25:00,-27.466666666666665,10.155555555555555,-17.711111111111112,21.68888888888889,-10.822222222222223,5.266666666666667,20.022222222222222,9.666666666666666,-25.622222222222224,-7.133333333333334,2.022222222222222,12.911111111111111
2020-09-23 21:26:00,-27.488888888888887,10.177777777777777,-17.77777777777778,21.644444444444446,-10.688888888888888,5.488888888888889,20.022222222222222,9.777777777777779,-25.822222222222223,-7.044444444444444,2.311111111111111,12.955555555555556
2020-09-23 21:27:00,-27.488888888888887,10.222222222222221,-17.822222222222223,21.622222222222224,-10.533333333333333,5.688888888888889,20.022222222222222,9.88888888888889,-26.022222222222222,-6.977777777777778,2.6,12.977777777777778
2020-09-23 21:28:00,-27.466666666666665,10.28888888888889,-17.866666666666667,21.6,-10.377777777777778,5.888888888888889,20.022222222222222,10.0,-26.244444444444444,-6.911111111111111,2.888888888888889,12.977777777777778
2020-09-23 21:29:00,-27.466666666666665,10.355555555555556,-17.88888888888889,21.6,-10.2,6.111111111111111,20.022222222222222,10.11111111111111,-26.511111111111113,-6.866666666666666,3.1555555555555554,13.0
2020-09-23 21:30:00,-27.42222222222222,10.466666666666667,-17.88888888888889,21.622222222222224,-10.044444444444444,6.355555555555555,20.022222222222222,10.222222222222221,-26.77777777777778,-6.777777777777778,3.4,13.0
2020-09-23 21:31:00,-27.4,10.555555555555555,-17.844444444444445,21.644444444444446,-9.844444444444445,6.622222222222222,19.977777777777778,10.333333333333334,-27.044444444444444,-6.688888888888889,3.6,13.0
2020-09-23 21:32:00,-27.4,10.666666666666666,-17.822222222222223,21.711111111111112,-9.688888888888888,6.844444444444444,19.977777777777778,10.488888888888889,-27.31111111111111,-6.6,3.8,13.022222222222222
2020-09-23 21:33:00,-27.355555555555554,10.755555555555556,-17.844444444444445,21.822222222222223,-9.555555555555555,7.066666666666666,19.955555555555556,10.6,-27.533333333333335,-6.511111111111111,4.0,13.066666666666666
2020-09-23 21:34:00,-27.31111111111111,10.844444444444445,-17.866666666666667,21.933333333333334,-9.377777777777778,7.288888888888889,19.955555555555556,10.688888888888888,-27.77777777777778,-6.377777777777778,4.222222222222222,13.088888888888889
2020-09-23 21:35:00,-27.266666666666666,10.911111111111111,-17.88888888888889,22.044444444444444,-9.244444444444444,7.555555555555555,19.977777777777778,10.777777777777779,-28.022222222222222,-6.266666666666667,4.4,13.088888888888889
2020-09-23 21:36:00,-27.22222222222222,10.955555555555556,-17.933333333333334,22.133333333333333,-9.11111111111111,7.777777777777778,20.0,10.866666666666667,-28.31111111111111,-6.133333333333334,4.5777777777777775,13.11111111111111
2020-09-23 21:37:00,-27.2,10.977777777777778,-17.955555555555556,22.22222222222222,-8.977777777777778,8.0,20.022222222222222,10.955555555555556,-28.57777777777778,-6.0,4.777777777777778,13.11111111111111
2020-09-23 21:38:00,-27.133333333333333,11.0,-17.955555555555556,22.288888888888888,-8.866666666666667,8.2,20.044444444444444,11.044444444444444,-28.866666666666667,-5.866666666666666,4.933333333333334,13.11111111111111
2020-09-23 21:39:00,-27.066666666666666,11.0,-17.977777777777778,22.333333333333332,-8.755555555555556,8.4,20.044444444444444,11.11111111111111,-29.177777777777777,-5.733333333333333,5.088888888888889,13.133333333333333
2020-09-23 21:40:00,-26.977777777777778,11.044444444444444,-17.977777777777778,22.377777777777776,-8.688888888888888,8.6,20.044444444444444,11.133333333333333,-29.444444444444443,-5.6,5.2444444444444445,13.2
2020-09-23 21:41:00,-26.866666666666667,11.066666666666666,-17.955555555555556,22.444444444444443,-8.6,8.755555555555556,20.022222222222222,11.11111111111111,-29.666666666666668,-5.466666666666667,5.377777777777778,13.266666666666667
2020-09-23 21:42:00,-26.733333333333334,11.088888888888889,-17.977777777777778,22.511111111111113,-8.555555555555555,8.866666666666667,20.0,11.066666666666666,-29.91111111111111,-5.333333333333333,5.466666666666667,13.355555555555556
2020-09-23 21:43:00,-26.57777777777778,11.133333333333333,-17.977777777777778,22.57777777777778,-8.466666666666667,8.977777777777778,20.0,11.022222222222222,-30.133333333333333,-5.2,5.555555555555555,13.466666666666667
2020-09-23 21:44:00,-26.444444444444443,11.177777777777777,-18.0,22.644444444444446,-8.422222222222222,9.066666666666666,20.0,11.0,-30.355555555555554,-5.066666666666666,5.6,13.622222222222222
2020-09-23 21:45:00,-26.288888888888888,11.222222222222221,-18.022222222222222,22.711111111111112,-8.422222222222222,9.177777777777777,20.022222222222222,11.0,-30.622222222222224,-4.911111111111111,5.6,13.777777777777779
2020-09-23 21:46:00,-26.155555555555555,11.244444444444444,-18.044444444444444,22.77777777777778,-8.444444444444445,9.266666666666667,20.044444444444444,11.0,-30.88888888888889,-4.777777777777778,5.622222222222222,13.933333333333334
2020-09-23 21:47:00,-26.044444444444444,11.266666666666667,-18.022222222222222,22.822222222222223,-8.488888888888889,9.355555555555556,20.044444444444444,11.0,-31.155555555555555,-4.6,5.622222222222222,14.088888888888889
2020-09-23 21:48:00,-25.933333333333334,11.311111111111112,-18.044444444444444,22.88888888888889,-8.533333333333333,9.444444444444445,20.066666666666666,10.977777777777778,-31.4,-4.377777777777778,5.644444444444445,14.244444444444444
2020-09-23 21:49:00,-25.8,11.355555555555556,-18.044444444444444,22.955555555555556,-8.6,9.533333333333333,20.11111111111111,10.955555555555556,-31.644444444444446,-4.177777777777778,5.688888888888889,14.4
2020-09-23 21:50:00,-25.666666666666668,11.422222222222222,-18.022222222222222,23.022222222222222,-8.666666666666666,9.666666666666666,20.177777777777777,10.911111111111111,-31.88888888888889,-4.022222222222222,5.7555555555555555,14.533333333333333
2020-09-23 21:51:00,-25.555555555555557,11.488888888888889,-17.955555555555556,23.08888888888889,-8.733333333333333,9.777777777777779,20.266666666666666,10.88888888888889,-32.08888888888889,-3.8444444444444446,5.822222222222222,14.666666666666666
2020-09-23 21:52:00,-25.444444444444443,11.533333333333333,-17.88888888888889,23.155555555555555,-8.777777777777779,9.911111111111111,20.333333333333332,10.822222222222223,-32.24444444444445,-3.688888888888889,5.888888888888889,14.8
2020-09-23 21:53:00,-25.31111111111111,11.577777777777778,-17.866666666666667,23.22222222222222,-8.777777777777779,10.022222222222222,20.377777777777776,10.71111111111111,-32.37777777777778,-3.533333333333333,5.933333333333334,14.933333333333334
2020-09-23 21:54:00,-25.133333333333333,11.622222222222222,-17.8,23.266666666666666,-8.777777777777779,10.133333333333333,20.42222222222222,10.6,-32.51111111111111,-3.3777777777777778,5.977777777777778,15.066666666666666
2020-09-23 21:55:00,-24.977777777777778,11.644444444444444,-17.733333333333334,23.333333333333332,-8.777777777777779,10.2,20.466666666666665,10.511111111111111,-32.644444444444446,-3.2444444444444445,6.022222222222222,15.222222222222221
2020-09-23 21:56:00,-24.844444444444445,11.71111111111111,-17.666666666666668,23.444444444444443,-8.755555555555556,10.222222222222221,20.488888888888887,10.444444444444445,-32.77777777777778,-3.088888888888889,6.044444444444444,15.4
2020-09-23 21:57:00,-24.711111111111112,11.733333333333333,-17.555555555555557,23.555555555555557,-8.71111111111111,10.28888888888889,20.466666666666665,10.377777777777778,-32.93333333333333,-2.933333333333333,6.044444444444444,15.555555555555555
2020-09-23 21:58:00,-24.555555555555557,11.71111111111111,-17.444444444444443,23.711111111111112,-8.622222222222222,10.377777777777778,20.488888888888887,10.28888888888889,-33.13333333333333,-2.7555555555555555,6.0,15.688888888888888
2020-09-23 21:59:00,-24.377777777777776,11.688888888888888,-17.288888888888888,23.866666666666667,-8.511111111111111,10.422222222222222,20.511111111111113,10.177777777777777,-33.333333333333336,-2.6,5.911111111111111,15.822222222222223
